"Series";"Time";"Value"
"tpsrv224.cern.ch";"2019-08-17T13:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T13:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T14:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T14:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T15:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T15:30:00+02:00";1456815.0866666667
"tpsrv224.cern.ch";"2019-08-17T16:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T16:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T17:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T17:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T18:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-17T18:30:00+02:00";15636257.613333333
"tpsrv224.cern.ch";"2019-08-17T19:00:00+02:00";41450996.99666667
"tpsrv224.cern.ch";"2019-08-17T19:30:00+02:00";25758813.633333333
"tpsrv224.cern.ch";"2019-08-17T20:00:00+02:00";63734891.55555555
"tpsrv224.cern.ch";"2019-08-17T20:30:00+02:00";67620219.41333333
"tpsrv224.cern.ch";"2019-08-17T21:00:00+02:00";18480564.07222222
"tpsrv224.cern.ch";"2019-08-17T21:30:00+02:00";37988749.078888886
"tpsrv224.cern.ch";"2019-08-17T22:00:00+02:00";26990035.70111111
"tpsrv224.cern.ch";"2019-08-17T22:30:00+02:00";126471874.99
"tpsrv224.cern.ch";"2019-08-17T23:00:00+02:00";17669507.20777778
"tpsrv224.cern.ch";"2019-08-17T23:30:00+02:00";26487585.46888889
"tpsrv224.cern.ch";"2019-08-18T00:00:00+02:00";29394370.444444444
"tpsrv224.cern.ch";"2019-08-18T00:30:00+02:00";13479216.202222222
"tpsrv224.cern.ch";"2019-08-18T01:00:00+02:00";46677356.40222222
"tpsrv224.cern.ch";"2019-08-18T01:30:00+02:00";2230589.453333333
"tpsrv224.cern.ch";"2019-08-18T02:00:00+02:00";136351216.26777777
"tpsrv224.cern.ch";"2019-08-18T02:30:00+02:00";60566689.42222222
"tpsrv224.cern.ch";"2019-08-18T03:00:00+02:00";63081417.215555556
"tpsrv224.cern.ch";"2019-08-18T03:30:00+02:00";59620333.57777778
"tpsrv224.cern.ch";"2019-08-18T04:00:00+02:00";58211141.31222222
"tpsrv224.cern.ch";"2019-08-18T04:30:00+02:00";12405138.27111111
"tpsrv224.cern.ch";"2019-08-18T05:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T05:30:00+02:00";8739288.06
"tpsrv224.cern.ch";"2019-08-18T06:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T06:30:00+02:00";4163785.1422222224
"tpsrv224.cern.ch";"2019-08-18T07:00:00+02:00";54498396.39666667
"tpsrv224.cern.ch";"2019-08-18T07:30:00+02:00";47122277.78333333
"tpsrv224.cern.ch";"2019-08-18T08:00:00+02:00";8681906.775555555
"tpsrv224.cern.ch";"2019-08-18T08:30:00+02:00";99673642.26111111
"tpsrv224.cern.ch";"2019-08-18T09:00:00+02:00";36677135.16111111
"tpsrv224.cern.ch";"2019-08-18T09:30:00+02:00";89821390.63666667
"tpsrv224.cern.ch";"2019-08-18T10:00:00+02:00";54842538.93333333
"tpsrv224.cern.ch";"2019-08-18T10:30:00+02:00";69888236.7488889
"tpsrv224.cern.ch";"2019-08-18T11:00:00+02:00";81635090.54
"tpsrv224.cern.ch";"2019-08-18T11:30:00+02:00";58571595.79777778
"tpsrv224.cern.ch";"2019-08-18T12:00:00+02:00";1456669.3477777778
"tpsrv224.cern.ch";"2019-08-18T12:30:00+02:00";45078834.55777778
"tpsrv224.cern.ch";"2019-08-18T13:00:00+02:00";2913484.4244444445
"tpsrv224.cern.ch";"2019-08-18T13:30:00+02:00";130704985.65666667
"tpsrv224.cern.ch";"2019-08-18T14:00:00+02:00";65517498.76
"tpsrv224.cern.ch";"2019-08-18T14:30:00+02:00";77260858.28888889
"tpsrv224.cern.ch";"2019-08-18T15:00:00+02:00";97421792.08888888
"tpsrv224.cern.ch";"2019-08-18T15:30:00+02:00";7887598.518888889
"tpsrv224.cern.ch";"2019-08-18T16:00:00+02:00";7954446.36
"tpsrv224.cern.ch";"2019-08-18T16:30:00+02:00";1713429.2466666666
"tpsrv224.cern.ch";"2019-08-18T17:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T17:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T18:00:00+02:00";1456669.4388888888
"tpsrv224.cern.ch";"2019-08-18T18:30:00+02:00";1456378.072222222
"tpsrv224.cern.ch";"2019-08-18T19:00:00+02:00";86946.14888888889
"tpsrv224.cern.ch";"2019-08-18T19:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T20:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T20:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T21:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T21:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T22:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T22:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T23:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-18T23:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T00:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T00:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T01:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T01:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T02:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T02:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T03:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T03:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T04:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T04:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T05:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T05:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T06:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T06:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T07:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T07:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T08:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T08:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T09:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T09:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T10:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T10:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T11:00:00+02:00";67540262.53555556
"tpsrv224.cern.ch";"2019-08-19T11:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T12:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T12:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T13:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T13:30:00+02:00";6825024.713333333
"tpsrv224.cern.ch";"2019-08-19T14:00:00+02:00";42008498.42
"tpsrv224.cern.ch";"2019-08-19T14:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T15:00:00+02:00";812077.4977777777
"tpsrv224.cern.ch";"2019-08-19T15:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T16:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T16:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T17:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T17:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-19T18:00:00+02:00";17223127.408888888
"tpsrv224.cern.ch";"2019-08-19T18:30:00+02:00";18590521.49
"tpsrv224.cern.ch";"2019-08-19T19:00:00+02:00";214945974.88555557
"tpsrv224.cern.ch";"2019-08-19T19:30:00+02:00";198922902.68333334
"tpsrv224.cern.ch";"2019-08-19T20:00:00+02:00";187454508.82222223
"tpsrv224.cern.ch";"2019-08-19T20:30:00+02:00";182330096.12444445
"tpsrv224.cern.ch";"2019-08-19T21:00:00+02:00";184331741.74222222
"tpsrv224.cern.ch";"2019-08-19T21:30:00+02:00";183442474.62666667
"tpsrv224.cern.ch";"2019-08-19T22:00:00+02:00";32102505.27888889
"tpsrv224.cern.ch";"2019-08-19T22:30:00+02:00";4023244.5755555555
"tpsrv224.cern.ch";"2019-08-19T23:00:00+02:00";5891488.66
"tpsrv224.cern.ch";"2019-08-19T23:30:00+02:00";2406083.0866666664
"tpsrv224.cern.ch";"2019-08-20T00:00:00+02:00";1775763.3433333333
"tpsrv224.cern.ch";"2019-08-20T00:30:00+02:00";641972.0144444444
"tpsrv224.cern.ch";"2019-08-20T01:00:00+02:00";10196685.697777778
"tpsrv224.cern.ch";"2019-08-20T01:30:00+02:00";4551618.8288888885
"tpsrv224.cern.ch";"2019-08-20T02:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T02:30:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T03:00:00+02:00";6511321.051111111
"tpsrv224.cern.ch";"2019-08-20T03:30:00+02:00";4766143.275555556
"tpsrv224.cern.ch";"2019-08-20T04:00:00+02:00";2984555.9444444445
"tpsrv224.cern.ch";"2019-08-20T04:30:00+02:00";4449964.055555556
"tpsrv224.cern.ch";"2019-08-20T05:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T05:30:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T06:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T06:30:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T07:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T07:30:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T08:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T08:30:00+02:00";1456232.5355555555
"tpsrv224.cern.ch";"2019-08-20T09:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-20T09:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T10:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T10:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T11:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T11:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T12:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T12:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T13:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T13:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T14:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T14:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T15:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T15:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T16:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T16:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T17:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T17:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T18:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T18:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T19:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T19:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T20:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T20:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T21:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-20T21:30:00+02:00";29415052.154444445
"tpsrv224.cern.ch";"2019-08-20T22:00:00+02:00";33975412.68333333
"tpsrv224.cern.ch";"2019-08-20T22:30:00+02:00";108387459.49666667
"tpsrv224.cern.ch";"2019-08-20T23:00:00+02:00";163145665.55333334
"tpsrv224.cern.ch";"2019-08-20T23:30:00+02:00";196532549.9888889
"tpsrv224.cern.ch";"2019-08-21T00:00:00+02:00";213029818.64333335
"tpsrv224.cern.ch";"2019-08-21T00:30:00+02:00";169372261.70333335
"tpsrv224.cern.ch";"2019-08-21T01:00:00+02:00";197386715.2711111
"tpsrv224.cern.ch";"2019-08-21T01:30:00+02:00";195658722.07333332
"tpsrv224.cern.ch";"2019-08-21T02:00:00+02:00";193198899.83333334
"tpsrv224.cern.ch";"2019-08-21T02:30:00+02:00";207905553.84888887
"tpsrv224.cern.ch";"2019-08-21T03:00:00+02:00";166665874.57333332
"tpsrv224.cern.ch";"2019-08-21T03:30:00+02:00";219464826.26222223
"tpsrv224.cern.ch";"2019-08-21T04:00:00+02:00";134430983.14222223
"tpsrv224.cern.ch";"2019-08-21T04:30:00+02:00";49927555.01444445
"tpsrv224.cern.ch";"2019-08-21T05:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T05:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T06:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T06:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T07:00:00+02:00";0.10111111111111111
"tpsrv224.cern.ch";"2019-08-21T07:30:00+02:00";31140423.70111111
"tpsrv224.cern.ch";"2019-08-21T08:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-21T08:30:00+02:00";86565948.72
"tpsrv224.cern.ch";"2019-08-21T09:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T09:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T10:00:00+02:00";4369279.935555556
"tpsrv224.cern.ch";"2019-08-21T10:30:00+02:00";25424721.86888889
"tpsrv224.cern.ch";"2019-08-21T11:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-21T11:30:00+02:00";16562515.795555556
"tpsrv224.cern.ch";"2019-08-21T12:00:00+02:00";4370153.873333333
"tpsrv224.cern.ch";"2019-08-21T12:30:00+02:00";26515694.17777778
"tpsrv224.cern.ch";"2019-08-21T13:00:00+02:00";11654083.224444445
"tpsrv224.cern.ch";"2019-08-21T13:30:00+02:00";31883175.33111111
"tpsrv224.cern.ch";"2019-08-21T14:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T14:30:00+02:00";30166251.395555556
"tpsrv224.cern.ch";"2019-08-21T15:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T15:30:00+02:00";13111335.113333333
"tpsrv224.cern.ch";"2019-08-21T16:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T16:30:00+02:00";401815.02444444445
"tpsrv224.cern.ch";"2019-08-21T17:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T17:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T18:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T18:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T19:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T19:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T20:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T20:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T21:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T21:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T22:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T22:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T23:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-21T23:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T00:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T00:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T01:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T01:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T02:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T02:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T03:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T03:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T04:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T04:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T05:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T05:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T06:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T06:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T07:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T07:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T08:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T08:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T09:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T09:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T10:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T10:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T11:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T11:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T12:00:00+02:00";0
"tpsrv224.cern.ch";"2019-08-22T12:30:00+02:00";0
"tpsrv224.cern.ch";"2019-08-22T13:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T13:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T14:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T14:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T15:00:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T15:30:00+02:00";null
"tpsrv224.cern.ch";"2019-08-22T16:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T16:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T16:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T17:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T17:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T18:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T18:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T19:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T19:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T20:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T20:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T21:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T21:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T22:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T22:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T23:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-08T23:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T00:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T00:30:00+02:00";0
"tpsrv410.cern.ch";"2019-08-09T01:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T01:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T02:00:00+02:00";21550320.312222224
"tpsrv410.cern.ch";"2019-08-09T02:30:00+02:00";51440302.84888889
"tpsrv410.cern.ch";"2019-08-09T03:00:00+02:00";54508160.85
"tpsrv410.cern.ch";"2019-08-09T03:30:00+02:00";52912118.52555556
"tpsrv410.cern.ch";"2019-08-09T04:00:00+02:00";2395305.11
"tpsrv410.cern.ch";"2019-08-09T04:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T05:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T05:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T06:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T06:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T07:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T07:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T08:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T08:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T09:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T09:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T10:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T10:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T11:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T11:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T12:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T12:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T13:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T13:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T14:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T14:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T15:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T15:30:00+02:00";36945545.4
"tpsrv410.cern.ch";"2019-08-09T16:00:00+02:00";54333827.09888889
"tpsrv410.cern.ch";"2019-08-09T16:30:00+02:00";0
"tpsrv410.cern.ch";"2019-08-09T17:00:00+02:00";19149043.001111113
"tpsrv410.cern.ch";"2019-08-09T17:30:00+02:00";0
"tpsrv410.cern.ch";"2019-08-09T18:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T18:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T19:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T19:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T20:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T20:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T21:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T21:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T22:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T22:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T23:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-09T23:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T00:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T00:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T01:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T01:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T02:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T02:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T03:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T03:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T04:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T04:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T05:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T05:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T06:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T06:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T07:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T07:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T08:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T08:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T09:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T09:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T10:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T10:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T11:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T11:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T12:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T12:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T13:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T13:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T14:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T14:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T15:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T15:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T16:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T16:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T17:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T17:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T18:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T18:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T19:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T19:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T20:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T20:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T21:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T21:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T22:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T22:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T23:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-10T23:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T00:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T00:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T01:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T01:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T02:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T02:30:00+02:00";63953205.30222222
"tpsrv410.cern.ch";"2019-08-11T03:00:00+02:00";66056796.4
"tpsrv410.cern.ch";"2019-08-11T03:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T04:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T04:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T05:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T05:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T06:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T06:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T07:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T07:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T08:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T08:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T09:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T09:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T10:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T10:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T11:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T11:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T12:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T12:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T13:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T13:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T14:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T14:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T15:00:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T15:30:00+02:00";null
"tpsrv410.cern.ch";"2019-08-11T16:00:00+02:00";null
