"Time";"tpsrv010.cern.ch";"tpsrv011.cern.ch";"tpsrv012.cern.ch";"tpsrv013.cern.ch";"tpsrv103.cern.ch";"tpsrv104.cern.ch";"tpsrv108.cern.ch";"tpsrv109.cern.ch";"tpsrv112.cern.ch";"tpsrv113.cern.ch";"tpsrv114.cern.ch";"tpsrv115.cern.ch";"tpsrv116.cern.ch";"tpsrv117.cern.ch";"tpsrv118.cern.ch";"tpsrv119.cern.ch";"tpsrv210.cern.ch";"tpsrv211.cern.ch";"tpsrv213.cern.ch";"tpsrv221.cern.ch";"tpsrv222.cern.ch";"tpsrv223.cern.ch";"tpsrv224.cern.ch";"tpsrv410.cern.ch"
"2019-08-14T20:00:00";244216401.51777777;268331545.2311111;271664322.5555556;163330763.88444445;256624014.84;245034891.51777777;;;;191055399.18;;;;;;80811508.33777778;;;;249920451.57555556;165824960.5111111;273250317.38666666;;
"2019-08-14T20:30:00";178863329.09888887;227890255.30222222;244541902.80444443;91957460.92888889;190551638.29;252396302.3311111;;;;256914417.42222223;;;;;;76154012.91555555;;;;219301704.84;257023066.33333334;205779523.4811111;48515014.07666667;
"2019-08-14T21:00:00";189565231.72111112;270838846.63555557;278384924.58666664;42475996.28666667;243285339.16333333;271313778.68222225;;;;253991902.4288889;;;;;;72804927.43111111;;;;211358473.9488889;199641622.88222224;226806567.54333332;200552291.7822222;
"2019-08-14T21:30:00";248278094.35555556;257313172.23555556;281522405.77555555;31975218.375555556;263239759.09333333;272844432.58;;;;144651259.4811111;;;;;;64537650.74666667;;;;235928590.93333334;256240554.83777776;258393368.7711111;159150085.44;
"2019-08-14T22:00:00";239214326.54444444;196248112.75555557;257443958.37333333;177879400.37333333;256971942.35333332;281657994.5466667;;;;29730212.714444444;;;;;;117403443.88666667;;;;163641992.30444443;242064167.7177778;134919741.3211111;271048856.4533333;
"2019-08-14T22:30:00";93898666.97222222;276846987.6622222;242070868.33555555;260181074.48444444;174545167.24;260273414.24;;;;220527247.13555557;;;;;;106567117.26;;;;214198698.76222223;220667352.98444444;153689978.65;245931722.55333334;
"2019-08-14T23:00:00";76563252.19555555;73988668.2811111;232056955.53777778;238715662.79333332;253966996.94666666;216932618.80666667;;;;284248010.38666666;;;;;;100845883.22444445;;;;199676861.6877778;207026189.67555556;221311797.59111112;213984613.36222222;
"2019-08-14T23:30:00";215290408.3211111;239492931.00333333;248810258.63555557;239631727.26;241961781.37333333;234530472.10666665;;;;285999884.5133333;;;;;;46944164.02;;;;77471160.94666667;96993941.18222222;195817902;233682709.62444445;
"2019-08-15T00:00:00";217220545.41444445;197498705.91777778;201874976.46666667;237620323.2;199449232.9288889;226125858.85555556;;;;262105090.47333333;;;;;;54122359.26888889;;;;132365252.08777778;116416478.53777778;226873122.62666667;230338137.91555557;
"2019-08-15T00:30:00";178583999.06111112;34857099.48777778;214470466.53555554;192875867.5622222;234208316.6488889;253661162.16444445;;;;258641097.7777778;;;;;;77708113.04222222;;;;212271039.69555557;177299180.3611111;219461181.76222223;258418126.90888888;
"2019-08-15T01:00:00";70381948.31888889;226697046.37;249623064.92222223;243230140.2111111;186709418.16;260832222.41111112;;;;201920996.47111112;;;;;;87182433.63777778;;;;188821601.71333334;123584895.25;175466326.64222223;189241479.26666668;
"2019-08-15T01:30:00";28240773.21111111;242628223.4;245635645.36;250750440.70222223;197781680.26222223;242981396.7177778;;;;216542888.8422222;;;;;;97224745.23333333;;;;142389210.20444444;210057927.88222224;214158509.2777778;220922797.80666667;
"2019-08-15T02:00:00";67757992.31111111;267028525.45555556;109868581.73;231228856.57333332;224002749.34;264495594.50444445;;;;249808746.68888888;;;;;;19136662.576666668;;;;96774141.08222222;94331502.56666666;227065220.95777777;240536864.88;37953795.626666665
"2019-08-15T02:30:00";177414667.87666667;153984168.7088889;130706148.38222222;135131644.15333334;264191355.19555557;253413865.52;;;;190108898.15555555;;;;;;;;;;243709873.18444446;195530265.85555556;219751434.86666667;242421418.6088889;
"2019-08-15T03:00:00";254817959.90444446;224564766.23555556;139529615.21;249801904.7;247946333.4888889;199898525.48333332;;;;119352661.43777777;;;;;;;;;;193838828.13555557;211349008.91555557;231630240.40444446;195683188.22444445;
"2019-08-15T03:30:00";229598150.09111112;226009051.7;152473903.67333335;207882971.88666666;153940622.19111112;75092166.70888889;;;;149981892.85444444;;;;;;;;;;158574525.4311111;209166042.13111112;212758051.71333334;148258709.36;
"2019-08-15T04:00:00";148353081.78666666;183390916.32444444;238341660.68222222;188558728.22666666;150573475.91555557;149664256.38333333;;;;70578559.67333333;;;;;;;;;;186698790.58444443;104313373.36;118598838.35;182115860.25111112;
"2019-08-15T04:30:00";105636781.84777778;244308736.15333334;247149107.88444445;190552948.87777779;200779781.8311111;171253024.33222222;;;;159021198.2411111;;;;;;;;;;214875917.98444444;117432134.55222222;105837036.39888889;240787944.72444445;
"2019-08-15T05:00:00";172536821.8888889;137411457.48222223;269601650.44222224;80197644.1088889;101811168.56666666;162625583.72444445;;;;249323634.7888889;;;;;;;;;;69387386.48111111;237616676.42444444;213904803.43333334;224611951.48444444;
"2019-08-15T05:30:00";193951986.69777778;162412079.02666667;232925245.26666668;66472009.435555555;104609745.81111111;206820687.51777777;;;;245134358.70666668;;;;;;;;;;108270786.91666667;150244187.76222223;183730251.63555557;163765493.1711111;
"2019-08-15T06:00:00";263436659.37777779;97794332.59111111;271330516.50222224;144221191.82444444;138600882.2088889;220202911.40888888;;;;233243757.50444445;;;;;;;;;;228485913.24444443;196540552.27555555;161023861.41444445;202102464.69777778;
"2019-08-15T06:30:00";266989640.02666667;140919289.14;227869430.09555554;235561729.51333332;84137875.6088889;239942075.53333333;;;;178495593.95333335;;;;;;;;;;209968212.30888888;222231060.96888888;124827332.80777778;153062137.3911111;
"2019-08-15T07:00:00";96490147.58888888;122758548.21555555;298388565.06666666;211152543.41111112;135787013.7088889;255144477.81111112;;;;260288845.30222222;;;;;;;;;;213551485.9;245738751.64444444;248083672.47333333;224021101.73222223;
"2019-08-15T07:30:00";128812419.86888888;237900965.63333333;118987690.7488889;246493450.73333332;132515843.58222222;295730529.8422222;;;;267327957.58;;;;;;;;;;232394105.28666666;218598272.38222224;223025959.64;126599598.53;
"2019-08-15T08:00:00";215460220.02;199457392.37333333;263913474.90222222;230872191.50444445;128002965.47777778;237469872.83333334;;;;210451584.77333334;;;;;;;;;;230523094.48;245490584.44444445;150839123.20444444;197568466.84;
"2019-08-15T08:30:00";214829611.28666666;183780352.53333333;198528652.4422222;240338649.62;105920633.15555556;240569920.70444444;;;;168208320.29555556;;;;;;;;;;213519007.68;168498720.38;227152604.79333332;238141123.18222222;
"2019-08-15T09:00:00";198706191.0088889;236464977.0022222;155736188.47333333;219574195.11333334;127429882.11222222;239122280.62444445;;;;222883959.96222222;;;;;;;;;;161288922.44444445;207760490.08888888;219120535;145257405.18222222;
"2019-08-15T09:30:00";195612405.3888889;186405476.24222222;225588015.30222222;165276341.40666667;132197773.33666667;222782155.03111112;;;;238317777.68222222;;;;;;;;;0.25333333333333335;221667300.11777776;208878551.73555556;219274328.7777778;154433022.66444445;
"2019-08-15T10:00:00";217359484.41333333;245070131.87777779;263118876.32444444;230619800.25;239601579.6711111;167798056.46222222;;;;228964628.31777778;;;;;;;;;;134905325.03777778;195558956.0711111;166764031.02222222;191251426.80666667;
"2019-08-15T10:30:00";207414313.64222223;181075713.07777777;292031188.3466667;149428036.00111112;256093171.11333334;127265602.65777777;;;;185314355.70444444;;;;;;;;;;217508321.24444443;191665182.13777778;208522175.2088889;245794826.02888888;
"2019-08-15T11:00:00";257189671.54222223;196576825.04222223;258661049.01555556;263038346.78666666;245157370.04444444;189319833.11222222;;;;163088130.52444443;;;;;;;;;;193723628.5211111;103527949.62555556;156072613.7311111;163530724.9;
"2019-08-15T11:30:00";248409024.7088889;212505224.07333332;264839296.81555554;223031927.18666667;112256315.83;261406035.92555556;;;0.25333333333333335;249108228.26666668;;;;;;;;;;96332716.90111111;82452990.42;137359326.4911111;176447632.43444446;
"2019-08-15T12:00:00";170004474.0577778;212799121.14;233314972.81333333;213906407.58222222;151781251.53;218226609.18222222;;;;171512550.11777776;;;0;;;;;0;;164900605.68888888;162816228.93888888;173424194.11777776;137001342.3122222;
"2019-08-15T12:30:00";180369956.87777779;223844146.13333333;237452251.8;252414647.5711111;60612565.18;190341191.26444444;;;;200221258.1088889;;;;;;0.10111111111111111;;;;201115036.67777777;115177520.65222222;207483048.13111112;197117573.13333333;
"2019-08-15T13:00:00";253902628.17777777;64044082.36777778;283636186.84;124565767.29888889;170247979.1111111;66560993.30555555;;;;203772200.82444444;;;5826968.737777778;;;7169021.661111111;;;;57491546.593333334;47481567.468888886;235122193.2777778;237681486.8;
"2019-08-15T13:30:00";262590653.5088889;142851175.61222222;297755043.5311111;54975216.24666667;260205835.18222222;197321319.77444443;;;;49988868.23444445;;;1456669.4488888888;;;1456669.4488888888;;;;56266731.28666667;94374611.76555556;180793610.85333332;268678894.6022222;
"2019-08-15T14:00:00";243389035.29333332;251595721.79555556;166549212.37555555;98723649.14888889;250255718.27333334;238206956.72;;;;149468520.28555554;;;;;;;;;;192586196.89777777;178198343.56111112;113373503.83111112;229755444.0111111;
"2019-08-15T14:30:00";223669384.64;135026056.48;114805557.34888889;61992045.58777778;263646093.18666667;239626481.74;;;;204122456.37777779;;;;;;;;;;214983835.97333333;50713561.997777775;66380695.572222225;258674015.18666667;
"2019-08-15T15:00:00";12472713.561111111;241668323.95333335;120114929.0288889;252875441.23333332;260046361.10444444;243972604.30444443;;;;59125894.13111111;;;;;;;;;;244552386.87555555;58475328.89777778;59033704.696666665;258929028.78444445;
"2019-08-15T15:30:00";96158382.90333334;176507636.5488889;129255158.23777778;261473751.84444445;220295393.64222223;234740187.4888889;;;;106358858.52666667;;;;;;;;;;240878671.51333332;111686869.66777778;92473600.90777777;257458666.79333332;
"2019-08-15T16:00:00";145684850.40222222;95515538.80666667;110242142.08222222;259587595.2777778;269425580.7688889;253821073.44;;;;254298327.4422222;;;;;;;;;;213731787.85555556;225667824.23555556;152152334.50333333;134754590.31555554;
"2019-08-15T16:30:00";245854532.11333334;252022731.76;121687088.69777778;250679372.02666667;271727092.29555553;258261570.70666668;;;;146823886.84444445;;;;;;;;;;256082976.89555556;160104012.49888888;250719420.14;193440805.8888889;
"2019-08-15T17:00:00";184272729.87777779;248368098.2177778;64135832.17666667;142426057.36333334;254980786.63777778;256913983.49555555;;;;177378990.3911111;;;;;;;;;;191099093.18444446;167734705.94777778;215475799.67555556;180535544.58222222;
"2019-08-15T17:30:00";245771084.5111111;258889263.2711111;63857518.33222222;83348082.1388889;142240515.7711111;265069261.42666668;;;;225433932.9511111;;;;;;7897065.248888889;;;;241613564.86;60192543.744444445;220213251.5488889;204932937.18444446;
"2019-08-15T18:00:00";183720493.71;200708123.85777777;208978020.4888889;198356655.19111112;99556114.78;264892599.3888889;;;;227114447.41111112;;;;;;;;;;237464782.19555557;158558504.81777778;152986404.27222222;209882875.96666667;
"2019-08-15T18:30:00";185707869.0811111;248158231.47777778;195011647.84888887;183307174.11333334;75475192.81555556;139343634.59111112;;;;234599065.36666667;;;;;;;;;;248921380.11777776;171763489.50333333;162719233.87333333;175160633.02666667;
"2019-08-15T19:00:00";194366766.61333334;187375710.40333334;232113464.84444445;197521278.17777777;110901301.19333333;74222999.06;;;;229059585.28666666;;;;;;;;;;248203675.01555556;61583094.13111111;77853315.15555556;230357364.37777779;
"2019-08-15T19:30:00";185788702.11222222;174539195.13444445;235410850.90888888;234360507.7;228211681.57555556;85169428.13111112;;;;224549473.63555557;;;;;;;;;;242697692.0511111;;;221630750.44;
"2019-08-15T20:00:00";177057130.32333332;249173910.0511111;225879585.8311111;229595092.97777778;229314741.1088889;77305859.96666667;;;;219711244.05555555;;;;;;;;;;180869052.00555557;7506755.657777778;6824296.92;234505710.84;
"2019-08-15T20:30:00";110073784.9711111;249320131.51777777;234472794.5688889;229374744.72666666;227578887.56444445;80217160.56666666;;;;222863863.51333332;;;;;;;;;;;;;234953691.7911111;
"2019-08-15T21:00:00";173330261.84444445;220541663.42666668;195917953.03;191699553.47555557;224701082.2311111;80693104.96666667;;;;232628002.97111112;;;;;;;;;;;477109.7555555556;;90411082.37888889;
"2019-08-15T21:30:00";229408681.03111112;216334339.24222222;192957722.81;228702482.02444443;219512734.5488889;87363317.43333334;;;;39795241.15222222;;;;;;;;;;250206.38222222222;376328.6977777778;1658232.4177777779;;
"2019-08-15T22:00:00";226353782.72;132743767.86;184042357.34444445;222287426.91333333;222492629.8311111;206354502.12888888;;;;7582050.451111111;;;;;;;;;;2913193.148888889;8739870.611111112;12852973.757777778;492547.36;
"2019-08-15T22:30:00";110408901.06333333;99496840.16;212334536.48666668;226907784.84444445;187337266.14444444;205731172.34444445;;;;;;;;;;;;;;2237870.7733333334;;;;
"2019-08-15T23:00:00";195864504.23;201361900.15333334;112257332.92555556;228183719.69111112;142197264.52888888;194427493.72111112;;;;;;;;;;;;;;;;;;
"2019-08-15T23:30:00";136813905.3122222;176951985.40444446;189131959.58555555;207636556.1488889;198402533.65111113;88569636.17;;;;;;;;;;;;;;1456378.1733333333;;;;
"2019-08-16T00:00:00";76201929.11222222;235013840.0511111;225364315.53333333;238490658.82666665;218772168.72444445;207148957.87777779;;;;;;;;;;;;;;17384352.126666665;;;;
"2019-08-16T00:30:00";206057839.65111113;227206927.4;222693318.8311111;243629052.89333335;227053572.52666667;164231681.15333334;;;;;;;;;;;;;;;25523758.242222223;21477211.733333334;11928758.98;
"2019-08-16T01:00:00";234290020.86444443;229681315.66222224;158686230.82444444;238483666.93333334;230239688.2;237933296.93555555;;;;24509825.18888889;;;;;;;;;;12098715.706666667;11839627.237777777;7281453.508888889;13439603.58;
"2019-08-16T01:30:00";68280832.79666667;224303929.7177778;212720478.1;235346625.78666666;226691807.1488889;185126047.30666667;;;;10508350.604444444;;;;;;;;;;1456815.0866666667;;;1456378.1733333333;
"2019-08-16T02:00:00";95083431.51;229237407.73333332;222527729.5;242381950.91333333;235268125.46;141138185.04444444;;;;12525579.86;;;;;;;;;;5363696.215555555;9697148.182222223;11485434.677777778;4774735.904444444;
"2019-08-16T02:30:00";71684393.35222222;220105627.93333334;135599584.19555557;244403550.04444444;225551171.7888889;125688778.96222222;;;;2362682.348888889;;;;;;;;;;;;2912901.8733333335;1456232.5355555555;
"2019-08-16T03:00:00";38809272.55111111;232067006.1088889;49430346.86777778;104875970.62111111;228600679.36888888;45978730.68111111;;;;1456378.1633333333;;;;;;;;;;;;2913193.148888889;;
"2019-08-16T03:30:00";;41212588.32111111;481478.8888888889;;82383960.00333333;;;;;4369280.056666667;;;;;;;;;;1821055.848888889;;;;
"2019-08-16T04:00:00";;;2912610.708888889;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T04:30:00";;;3587641.9822222223;;;179134.86222222223;;;;;;;;;;;;;;1584102.788888889;;;;
"2019-08-16T05:00:00";3208692.768888889;;1456232.5355555555;;;;;;;;;;;;;;;;;;;;4571279.817777778;
"2019-08-16T05:30:00";;;1456523.8111111112;;;;;;;844553.8688888889;;;;;;;;;;112432.76;1456669.4488888888;1193210.7088888888;;
"2019-08-16T06:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T06:30:00";1456523.8111111112;;;1456523.8111111112;;;;;;;;;;;;;;;;;;;;
"2019-08-16T07:00:00";315161.11555555556;;;;229088.62;352589.74;;;;;;;;;;;;;;265935.5466666667;134341849.01333332;;204767.11111111112;
"2019-08-16T07:30:00";;;2913047.511111111;;;;;;;1954168.951111111;;;;;;;;;;;;3998049.808888889;;
"2019-08-16T08:00:00";;;3177672.3177777776;;;;;;;1456523.8111111112;;;;;;;;;;3223402.1844444443;;390164.2866666667;;
"2019-08-16T08:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T09:00:00";;854602.8755555556;;;;1456669.4488888888;;;;16021906.448888889;;;;;;;;;;;;;27172228.55111111;
"2019-08-16T09:30:00";88242386.62333333;74188629.4988889;20478716.07;48665894.78333333;16401002.944444444;39294683.601111114;;;0.24333333333333335;23178694.69;;;;;;;;;;43905139.758888885;20114766.694444444;70535888.39444445;44973102.43666667;
"2019-08-16T10:00:00";237883780.51777777;74256497.88222222;126236960.91;71931512.54888889;195121027.7522222;215783243.04666665;;;0.01;90440353.7;;;;;;;;;;217835863.4511111;135939205.80444443;220344764.02666667;160562190.61333334;
"2019-08-16T10:30:00";248770641.46222222;67121556.23111111;194065876.50555557;116411943.05111112;199422292.35777777;161041194.26;;;;146857236.50444445;;;;;;;;;;91099073.08444445;143028739.36222222;151359484.7988889;218000580.0622222;
"2019-08-16T11:00:00";248068520.88222224;71339226.98666666;270243770.96;199644972.23555556;199280002.25777778;201273931.20666668;;;;162606364.59555554;;;;;;;;;;88327294.79666667;124831410.79666667;119702046.94222222;194355262.36666667;
"2019-08-16T11:30:00";248240667.29555556;112656817.35;259706439.97111112;141504899.8311111;264431077.25333333;251540971.80444443;;;;158506076.46666667;;;;;0.25333333333333335;;;;;142139011.79444444;138041051.45222223;66946645.00111111;195962227.47333333;
"2019-08-16T12:00:00";75593596.89777778;223505391.05666667;257547504.41555557;169401531.74666667;220715850.90222222;252284740.38;;;;178961781.2011111;;;;;;;;;;153826298.03777778;156402776.96;146093077.11666667;160763608.65555555;
"2019-08-16T12:30:00";92369179.87333333;209968360.19111112;228349890.8;249482953.5577778;256038991.1577778;255663100.05333334;;;;190939618.5277778;;;;;;;;;;101676455.59222223;204674425.26222223;114822307.05333333;152885477.07;
"2019-08-16T13:00:00";86751928.65111111;141929289.89;239886735.02666667;251321048.09333333;261869311.7288889;247819484.97555557;;;;86460800.02333333;;;;;;;;;;16793058.89888889;16457655.29;;20342106.19;
"2019-08-16T13:30:00";102768882.45111111;120875160.65444444;184614713.49555555;142988803.68666667;260377832.97111112;259984903.52666667;;;;13372027.57888889;;;;;;2999556.7466666666;;;;28340098.154444445;9702974.026666667;7530058.041111111;12716074.905555556;
"2019-08-16T14:00:00";93356165.10222222;174602111.26444444;252523145.29777777;149555323.72333333;253535334.1111111;257505563.86444443;;;;2912901.7722222223;;;;;;1456815.0866666667;;;;1456523.8111111112;0.10111111111111111;6818325.321111111;6205190.442222223;
"2019-08-16T14:30:00";97881861.03777778;253116618.10444444;236155493.42222223;171334872.77888888;251876515.55555555;190391439.39555556;;;;;;;;;;;;;;;1456378.072222222;;;
"2019-08-16T15:00:00";124501102.69333333;258619251.54222223;265342332.97111112;140937642.82;230475331.2311111;253238668.96222222;;;;953345.2888888889;;;1456815.0866666667;;;;;;;889555.9422222222;2912901.8733333335;1456669.4488888888;2913338.7866666666;
"2019-08-16T15:30:00";110858189.88222222;254695186.8311111;258320551.16222224;98863899.23111111;250180127.14666668;223415102.23333332;;;;1456523.8111111112;;;;;;;;;;0;;;;
"2019-08-16T16:00:00";100848650.34222223;139475438.00777778;255173027.93555555;208879715.35333332;261410112.54444444;244930612.40444446;;;;;;;;;;;;;;1456669.4488888888;;2913630.0622222223;;
"2019-08-16T16:30:00";87849601.57777777;114832354.86;262851782.18666667;250074971.5511111;261392633.16666666;258048353.44444445;;;;;;;;;;;;;;33814041.387777776;;;;
"2019-08-16T17:00:00";57004533.398888886;162477181.4588889;264429910.7288889;264024744.15555555;223280384.54;259851495.62444445;;;;;;;;;;;;;;37393089.685555555;1456669.4488888888;;;
"2019-08-16T17:30:00";144961325.01;132417974.34333333;260763625.73777777;251285076.41555557;203606902.2;197343749.42444444;;;;;;;;;;;;;;;;1456815.0866666667;;
"2019-08-16T18:00:00";167530524.74888888;144591110.83888888;222546951.69555557;175807558.62666667;166991517.2311111;192746253.0688889;;;;;;;;;;;;;;;;;;
"2019-08-16T18:30:00";122513148.33444445;226803071.23555556;197838333.6111111;55890258.45333333;103721354.54111111;138994687.37777779;;;;;;;;;;;;;;;;3368020.2133333334;;
"2019-08-16T19:00:00";4370153.873333333;51080422.16111111;23149858.176666666;99906954.77444445;16564262.497777779;203789821.86777776;;;;;;;;;;;;;;;;;1456960.7244444445;
"2019-08-16T19:30:00";;;1456232.5355555555;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T20:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T20:30:00";;;;1456815.0866666667;;;;;;;;;;;;;;;;;;;;
"2019-08-16T21:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T21:30:00";;1456523.8111111112;2912464.96;;;;;;;;;;;;;;;;;1456232.5355555555;;;;
"2019-08-16T22:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T22:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T23:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-16T23:30:00";;;;1456815.0866666667;;;;;;;;;;;;;;;;;;;;
"2019-08-17T00:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T00:30:00";;;;;;1456232.5355555555;;;;;;;;;;;;;;1456815.0866666667;;;;
"2019-08-17T01:00:00";;1456523.8111111112;170833.5088888889;1456669.4488888888;;;;;;;;;;;;;;;;;;;485556.74666666664;
"2019-08-17T01:30:00";7074647.996666667;5874446.927777777;8739287.938888889;7282036.05;5048389.025555556;1456815.0866666667;;;;1456378.1733333333;;;;;;;;;;865088.6433333333;1456523.8111111112;1456815.0866666667;6558070.666666667;
"2019-08-17T02:00:00";1050339.8055555555;1456378.072222222;1456523.71;2913484.3233333332;1603618.118888889;3713473.1333333333;;;;1456960.7244444445;;;;;;;;;;591580.8055555555;;;;
"2019-08-17T02:30:00";16049578.022222223;7052365.395555556;14028126.235555556;4369571.322222223;4023244.86;11498251.82888889;;;;2913630.0622222223;;;;;;;;;;19838782.973333333;26984938.937777776;15030987.12;10612773.286666667;
"2019-08-17T03:00:00";1456378.1733333333;;1689253.3755555556;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T03:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T04:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T04:30:00";;1456669.4488888888;;;;;;;;;;;;;;;;;;;;1456960.7244444445;;
"2019-08-17T05:00:00";;;;;1456378.1733333333;;;;;;;;;;;;;;;;;1456815.0866666667;;
"2019-08-17T05:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T06:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T06:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T07:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T07:30:00";1456355.9355555556;;;;;;;;;;;;;;;;;;;;1456232.5355555555;;1456378.1733333333;
"2019-08-17T08:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T08:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T09:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T09:30:00";;;;;;;0.25333333333333335;;;;;;;;;;;;;;;;;
"2019-08-17T10:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T10:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T11:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T11:30:00";;;;;;;0.25333333333333335;;;;;;;;;;;;;;;;;
"2019-08-17T12:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T12:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T13:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T13:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T14:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T14:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T15:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T15:30:00";;;2393703.1955555556;;3807409.388888889;3843236.282222222;;;;2913047.511111111;;;;;;;;;;5825366.722222222;3163981.6866666665;7282036.1711111115;1456815.0866666667;
"2019-08-17T16:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T16:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T17:00:00";;;;;;;;;;212777.1888888889;;;;;;;;;;;;;;
"2019-08-17T17:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T18:00:00";;1456378.1733333333;;;;;;;;;;;;;;;;;;;;;;
"2019-08-17T18:30:00";16184729.768888889;5088439.566666666;;4989842.791111111;;;;;;2912901.8733333335;;;;;;;;;;;2912901.8733333335;12205759.3;15636257.613333333;
"2019-08-17T19:00:00";34692965.20333333;20600322.69111111;13521451.157777777;29723657.633333333;1456669.4488888888;;;;;28664433.902222224;;;;;;;;;;59908112.33222222;25487345.21111111;39575909.48;41450996.99666667;
"2019-08-17T19:30:00";78781900.28444445;33387905.024444446;44127236.97444444;47392581.6;91783859.83444445;55298239.752222225;;;;48652931.59888889;;;;;;;;;;59069093.45111111;51011099.68333333;42250111.56333333;25758813.633333333;
"2019-08-17T20:00:00";105626006.36666666;46527203.03888889;70192035.16222222;76224353.29888889;62387887.27333333;57397171.13111111;;;;73100276.43555556;;;;;;;;;;24057909.426666666;16347407.784444444;81148075.91;63734891.55555555;
"2019-08-17T20:30:00";58565185.60222222;88241949.73777778;93185624.30888888;62306330.828888886;74923953.98666666;84820479.91111112;;;;38125649.241111115;;;;;;;;;;28757351.40111111;53279845.29;45066455.56888889;67620219.41333333;
"2019-08-17T21:00:00";57048077.83555555;45001646.25111111;63750474.97111111;35244205.56222222;28738855.313333333;21358950.76777778;;;;17440419.47;;;;;;;;;;27660698.844444446;14865251.43;27632590.42777778;18480564.07222222;
"2019-08-17T21:30:00";77523151.4688889;49182762.968888886;81474450.69777778;74760548.06666666;83808734.28;86111268.65333334;;;;38951269.73111111;;;;;;;;;;45643181.12;59162884.23888889;57984675.21666667;37988749.078888886;0.01
"2019-08-17T22:00:00";16808205.105555557;48927750.27888889;85622361.73111111;21212874.79888889;50970611.814444445;68325105.19;;;;19207152.003333334;;;;;;;;;;8656711.613333333;27474281.98222222;0;26990035.70111111;20067287.743333332
"2019-08-17T22:30:00";108678721.14555556;84585859.52333333;60365562.655555554;95588213.05666667;108667506.24555555;72864488.87333333;;;;82153998.26555556;;;;;;;;;;81789030.34111111;65287828.48111111;85521290.52555555;126471874.99;
"2019-08-17T23:00:00";85607070.92;182999588.83333334;52166298.68111111;36044193.34777778;102929962.0788889;50782446.983333334;;;;56908993.47333334;;;;;;;;;;11935892.854444444;22791443.92111111;31100662.72111111;17669507.20777778;
"2019-08-17T23:30:00";19798732.514444444;77689179.85666667;39078702.10666667;35442563.25111111;51021585.28;18499351.65111111;;;;23610947.98111111;;;;;;;;;;21805766.86222222;35820930.26;10196394.2;26487585.46888889;
"2019-08-18T00:00:00";;7647004.9;2913047.511111111;19060931.196666665;10195811.64888889;29154213.35333333;;;;16910006.186666667;;;;;;;;;;23581966.053333335;22547936.69333333;2301514.4822222223;29394370.444444444;
"2019-08-18T00:30:00";26080383.165555555;18748538.274444446;25046208.483333334;15479115.141111111;49008578.666666664;48652785.86;;;;8533210.777777778;;;;;;;;;;3002760.6666666665;46362922.22666667;5488652.18;13479216.202222222;
"2019-08-18T01:00:00";8030905.908888889;5500303.496666667;410990.10333333333;14599317.48888889;35212746.72666667;18101323.493333332;;;;21063741.926666666;;;;;;;;;;41875676.086666666;6641375.871111111;5026106.708888889;46677356.40222222;
"2019-08-18T01:30:00";58328089.54444444;40822715.33888889;34223429.586666666;;;1456501.5711111112;;;;1456815.0866666667;;;;;;;;;;1456669.4488888888;;1456232.5355555555;2230589.453333333;
